| lane/fixture                 | verdict    | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-mi325x-gfx942 |
| samba/denormal               | batchscale | IDENTICAL x3 | 9c14caa774e24955 | 9c14caa774e24955 | 9c14caa774e24955 |
| samba/denormal               | ragged | IDENTICAL x3 | c6310b93e035d00e | c6310b93e035d00e | c6310b93e035d00e |
| samba/denormal_ftz           | infer  | IDENTICAL x3 | b728af86ccc442fb | b728af86ccc442fb | b728af86ccc442fb |
| samba/denormal_ftz           | model  | IDENTICAL x3 | f34e7e4227d3ab4b | f34e7e4227d3ab4b | f34e7e4227d3ab4b |
| samba/denormal_ftz           | batch  | IDENTICAL x3 | d765507d7d144423 | d765507d7d144423 | d765507d7d144423 |
| samba/denormal_ftz           | batchgrad | IDENTICAL x3 | 17d748d11f46ed94 | 17d748d11f46ed94 | 17d748d11f46ed94 |
| samba/denormal_ftz           | batchscale | IDENTICAL x3 | aaa0373e794e177b | aaa0373e794e177b | aaa0373e794e177b |
| samba/denormal_ftz           | ragged | IDENTICAL x3 | af5e79e7727ed342 | af5e79e7727ed342 | af5e79e7727ed342 |
| samba/dupes                  | infer  | IDENTICAL x3 | 3bb2585d8a536f77 | 3bb2585d8a536f77 | 3bb2585d8a536f77 |
| samba/dupes                  | model  | IDENTICAL x3 | 5113ff087cd1d774 | 5113ff087cd1d774 | 5113ff087cd1d774 |
| samba/dupes                  | batch  | IDENTICAL x3 | a77ce9563430eca6 | a77ce9563430eca6 | a77ce9563430eca6 |
| samba/dupes                  | batchgrad | IDENTICAL x3 | 327d0bfd2395a506 | 327d0bfd2395a506 | 327d0bfd2395a506 |
| samba/dupes                  | batchscale | IDENTICAL x3 | f8b3ff80eb16cf92 | f8b3ff80eb16cf92 | f8b3ff80eb16cf92 |
| samba/dupes                  | ragged | IDENTICAL x3 | f5f3982764f18c9b | f5f3982764f18c9b | f5f3982764f18c9b |
| samba/hashed                 | infer  | IDENTICAL x3 | b0b897d724d5a625 | b0b897d724d5a625 | b0b897d724d5a625 |
| samba/hashed                 | model  | IDENTICAL x3 | 284aef669039f101 | 284aef669039f101 | 284aef669039f101 |
| samba/hashed                 | batch  | IDENTICAL x3 | 685cfa1d3a50b038 | 685cfa1d3a50b038 | 685cfa1d3a50b038 |
| samba/hashed                 | batchgrad | IDENTICAL x3 | 3868e1890bf25d35 | 3868e1890bf25d35 | 3868e1890bf25d35 |
| samba/hashed                 | batchscale | IDENTICAL x3 | 30ffca4eef8cfbbe | 30ffca4eef8cfbbe | 30ffca4eef8cfbbe |
| samba/hashed                 | ragged | IDENTICAL x3 | aa231cea2adacc40 | aa231cea2adacc40 | aa231cea2adacc40 |
| samba/negative               | infer  | IDENTICAL x3 | 3a11eda41792501b | 3a11eda41792501b | 3a11eda41792501b |
| samba/negative               | model  | IDENTICAL x3 | bf0a203a904b24cf | bf0a203a904b24cf | bf0a203a904b24cf |
| samba/negative               | batch  | IDENTICAL x3 | 87de84abeab25d86 | 87de84abeab25d86 | 87de84abeab25d86 |
| samba/negative               | batchgrad | IDENTICAL x3 | 6dc47e85c06129c7 | 6dc47e85c06129c7 | 6dc47e85c06129c7 |
| samba/negative               | batchscale | IDENTICAL x3 | bb6fcbdc0822016b | bb6fcbdc0822016b | bb6fcbdc0822016b |
| samba/negative               | ragged | IDENTICAL x3 | f0b62c34b66da60f | f0b62c34b66da60f | f0b62c34b66da60f |
| samba/odd                    | infer  | IDENTICAL x3 | 77db10c414ebd846 | 77db10c414ebd846 | 77db10c414ebd846 |
| samba/odd                    | model  | IDENTICAL x3 | 674582804fcf1a50 | 674582804fcf1a50 | 674582804fcf1a50 |
| samba/odd                    | batch  | IDENTICAL x3 | aacbe0585755bc0f | aacbe0585755bc0f | aacbe0585755bc0f |
| samba/odd                    | batchgrad | IDENTICAL x3 | 6eafd29a27e3b376 | 6eafd29a27e3b376 | 6eafd29a27e3b376 |
| samba/odd                    | batchscale | IDENTICAL x3 | 0fc187985877bd57 | 0fc187985877bd57 | 0fc187985877bd57 |
| samba/odd                    | ragged | IDENTICAL x3 | eb391546ac70ae0c | eb391546ac70ae0c | eb391546ac70ae0c |
| samba/ties                   | infer  | IDENTICAL x3 | a777e99f0a27b647 | a777e99f0a27b647 | a777e99f0a27b647 |
| samba/ties                   | model  | IDENTICAL x3 | 1e49500f833e02a1 | 1e49500f833e02a1 | 1e49500f833e02a1 |
| samba/ties                   | batch  | IDENTICAL x3 | ca83b11a24eb8695 | ca83b11a24eb8695 | ca83b11a24eb8695 |
| samba/ties                   | batchgrad | IDENTICAL x3 | 7da094a4bce624b4 | 7da094a4bce624b4 | 7da094a4bce624b4 |
| samba/ties                   | batchscale | IDENTICAL x3 | 4f412d22d8dd4784 | 4f412d22d8dd4784 | 4f412d22d8dd4784 |
| samba/ties                   | ragged | IDENTICAL x3 | 343d0e7ac3063750 | 343d0e7ac3063750 | 343d0e7ac3063750 |
| samba/wide                   | infer  | IDENTICAL x3 | a9c9aafd145646b1 | a9c9aafd145646b1 | a9c9aafd145646b1 |
| samba/wide                   | model  | IDENTICAL x3 | 6adcd1530cd32c5e | 6adcd1530cd32c5e | 6adcd1530cd32c5e |
| samba/wide                   | batch  | IDENTICAL x3 | 609a185bf1638192 | 609a185bf1638192 | 609a185bf1638192 |
| samba/wide                   | batchgrad | IDENTICAL x3 | 87bfd07b0b3cb13d | 87bfd07b0b3cb13d | 87bfd07b0b3cb13d |
| samba/wide                   | batchscale | IDENTICAL x3 | b68a9569d43a4580 | b68a9569d43a4580 | b68a9569d43a4580 |
| samba/wide                   | ragged | IDENTICAL x3 | a4753a0b93544243 | a4753a0b93544243 | a4753a0b93544243 |
| training-primitives/base     | infer  | IDENTICAL x3 | 6980d705b0918f94 | 6980d705b0918f94 | 6980d705b0918f94 |
| training-primitives/base     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/base     | batch  | IDENTICAL x3 | 0885e6867f268221 | 0885e6867f268221 | 0885e6867f268221 |
| training-primitives/base     | batchgrad | IDENTICAL x3 | 075694bfd2b12510 | 075694bfd2b12510 | 075694bfd2b12510 |
| training-primitives/base     | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/base     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/denormal | infer  | IDENTICAL x3 | 748d4e43f72f963f | 748d4e43f72f963f | 748d4e43f72f963f |
| training-primitives/denormal | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/denormal | batch  | IDENTICAL x3 | 8b96b58e3965dc35 | 8b96b58e3965dc35 | 8b96b58e3965dc35 |
| training-primitives/denormal | batchgrad | IDENTICAL x3 | 2afeccddc3ea8c56 | 2afeccddc3ea8c56 | 2afeccddc3ea8c56 |
| training-primitives/denormal | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/denormal | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/denormal_ftz | infer  | IDENTICAL x3 | 5c5d8d395c4d5c79 | 5c5d8d395c4d5c79 | 5c5d8d395c4d5c79 |
| training-primitives/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/denormal_ftz | batch  | IDENTICAL x3 | deda09dcc02cde02 | deda09dcc02cde02 | deda09dcc02cde02 |
| training-primitives/denormal_ftz | batchgrad | IDENTICAL x3 | 5c86aa78d70d7641 | 5c86aa78d70d7641 | 5c86aa78d70d7641 |
| training-primitives/denormal_ftz | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/denormal_ftz | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/dupes    | infer  | IDENTICAL x3 | 5d0a9f0ddb1b31d0 | 5d0a9f0ddb1b31d0 | 5d0a9f0ddb1b31d0 |
| training-primitives/dupes    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/dupes    | batch  | IDENTICAL x3 | 8942735243ea62bf | 8942735243ea62bf | 8942735243ea62bf |
| training-primitives/dupes    | batchgrad | IDENTICAL x3 | 3e267c26d5dfd800 | 3e267c26d5dfd800 | 3e267c26d5dfd800 |
| training-primitives/dupes    | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/dupes    | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/hashed   | infer  | IDENTICAL x3 | adb2f88b3e41c700 | adb2f88b3e41c700 | adb2f88b3e41c700 |
| training-primitives/hashed   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/hashed   | batch  | IDENTICAL x3 | a8453abd8850a0e4 | a8453abd8850a0e4 | a8453abd8850a0e4 |
| training-primitives/hashed   | batchgrad | IDENTICAL x3 | 3358088d4aca44c5 | 3358088d4aca44c5 | 3358088d4aca44c5 |
| training-primitives/hashed   | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/hashed   | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/negative | infer  | IDENTICAL x3 | 9cf50b16f3e4d8b1 | 9cf50b16f3e4d8b1 | 9cf50b16f3e4d8b1 |
| training-primitives/negative | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/negative | batch  | IDENTICAL x3 | f9bc58a4e8bc4213 | f9bc58a4e8bc4213 | f9bc58a4e8bc4213 |
| training-primitives/negative | batchgrad | IDENTICAL x3 | 7a830bceabbbcc98 | 7a830bceabbbcc98 | 7a830bceabbbcc98 |
| training-primitives/negative | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/negative | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/odd      | infer  | IDENTICAL x3 | 6980d705b0918f94 | 6980d705b0918f94 | 6980d705b0918f94 |
| training-primitives/odd      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/odd      | batch  | IDENTICAL x3 | 0885e6867f268221 | 0885e6867f268221 | 0885e6867f268221 |
| training-primitives/odd      | batchgrad | IDENTICAL x3 | 075694bfd2b12510 | 075694bfd2b12510 | 075694bfd2b12510 |
| training-primitives/odd      | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/odd      | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/ties     | infer  | IDENTICAL x3 | 540263f57c3d33e0 | 540263f57c3d33e0 | 540263f57c3d33e0 |
| training-primitives/ties     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/ties     | batch  | IDENTICAL x3 | 037afef1c391f67d | 037afef1c391f67d | 037afef1c391f67d |
| training-primitives/ties     | batchgrad | IDENTICAL x3 | 3ce6fffe851f79cc | 3ce6fffe851f79cc | 3ce6fffe851f79cc |
| training-primitives/ties     | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/ties     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| training-primitives/wide     | infer  | IDENTICAL x3 | 53b958c5f891a551 | 53b958c5f891a551 | 53b958c5f891a551 |
| training-primitives/wide     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| training-primitives/wide     | batch  | IDENTICAL x3 | bc1691dce6b2da06 | bc1691dce6b2da06 | bc1691dce6b2da06 |
| training-primitives/wide     | batchgrad | IDENTICAL x3 | 19134f666c71b1e7 | 19134f666c71b1e7 | 19134f666c71b1e7 |
| training-primitives/wide     | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| training-primitives/wide     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| transformer-window/base      | infer  | IDENTICAL x3 | a35cf82209713d66 | a35cf82209713d66 | a35cf82209713d66 |
| transformer-window/base      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/base      | batch  | IDENTICAL x3 | e0499610bd0279e1 | e0499610bd0279e1 | e0499610bd0279e1 |
| transformer-window/base      | batchgrad | IDENTICAL x3 | 212351f26cf2ea25 | 212351f26cf2ea25 | 212351f26cf2ea25 |
| transformer-window/base      | batchscale | IDENTICAL x3 | 2792496c71904df4 | 2792496c71904df4 | 2792496c71904df4 |
| transformer-window/base      | ragged | IDENTICAL x3 | cc1926bc76441b0f | cc1926bc76441b0f | cc1926bc76441b0f |
| transformer-window/denormal  | infer  | IDENTICAL x3 | 82b8315aa5e3eff3 | 82b8315aa5e3eff3 | 82b8315aa5e3eff3 |
| transformer-window/denormal  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/denormal  | batch  | IDENTICAL x3 | 7c86487e6c8de244 | 7c86487e6c8de244 | 7c86487e6c8de244 |
| transformer-window/denormal  | batchgrad | IDENTICAL x3 | 5f70e6d27d39b5de | 5f70e6d27d39b5de | 5f70e6d27d39b5de |
| transformer-window/denormal  | batchscale | IDENTICAL x3 | bdf2f3c4ae71fd74 | bdf2f3c4ae71fd74 | bdf2f3c4ae71fd74 |
| transformer-window/denormal  | ragged | IDENTICAL x3 | 2b7e40b86782cb9c | 2b7e40b86782cb9c | 2b7e40b86782cb9c |
| transformer-window/denormal_ftz | infer  | IDENTICAL x3 | 82b8315aa5e3eff3 | 82b8315aa5e3eff3 | 82b8315aa5e3eff3 |
| transformer-window/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/denormal_ftz | batch  | IDENTICAL x3 | 7c86487e6c8de244 | 7c86487e6c8de244 | 7c86487e6c8de244 |
| transformer-window/denormal_ftz | batchgrad | IDENTICAL x3 | 5f70e6d27d39b5de | 5f70e6d27d39b5de | 5f70e6d27d39b5de |
| transformer-window/denormal_ftz | batchscale | IDENTICAL x3 | bdf2f3c4ae71fd74 | bdf2f3c4ae71fd74 | bdf2f3c4ae71fd74 |
| transformer-window/denormal_ftz | ragged | IDENTICAL x3 | 2b7e40b86782cb9c | 2b7e40b86782cb9c | 2b7e40b86782cb9c |
| transformer-window/dupes     | infer  | IDENTICAL x3 | c8727f6975c294a0 | c8727f6975c294a0 | c8727f6975c294a0 |
| transformer-window/dupes     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/dupes     | batch  | IDENTICAL x3 | 2609e898b7c93177 | 2609e898b7c93177 | 2609e898b7c93177 |
| transformer-window/dupes     | batchgrad | IDENTICAL x3 | 6a7752a8ad2e7e49 | 6a7752a8ad2e7e49 | 6a7752a8ad2e7e49 |
| transformer-window/dupes     | batchscale | IDENTICAL x3 | c7ed428af4f7e6bf | c7ed428af4f7e6bf | c7ed428af4f7e6bf |
| transformer-window/dupes     | ragged | IDENTICAL x3 | c70bb87ba0b79ee3 | c70bb87ba0b79ee3 | c70bb87ba0b79ee3 |
| transformer-window/hashed    | infer  | IDENTICAL x3 | 980b88a5ef026b11 | 980b88a5ef026b11 | 980b88a5ef026b11 |
| transformer-window/hashed    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/hashed    | batch  | IDENTICAL x3 | 235440a27bc0150e | 235440a27bc0150e | 235440a27bc0150e |
| transformer-window/hashed    | batchgrad | IDENTICAL x3 | e1e96857e9c912a4 | e1e96857e9c912a4 | e1e96857e9c912a4 |
| transformer-window/hashed    | batchscale | IDENTICAL x3 | 3db9693cdc916f29 | 3db9693cdc916f29 | 3db9693cdc916f29 |
| transformer-window/hashed    | ragged | IDENTICAL x3 | 04e41ddf58d11495 | 04e41ddf58d11495 | 04e41ddf58d11495 |
| transformer-window/negative  | infer  | IDENTICAL x3 | 4d10337584b45e49 | 4d10337584b45e49 | 4d10337584b45e49 |
| transformer-window/negative  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/negative  | batch  | IDENTICAL x3 | bda185330c5accc5 | bda185330c5accc5 | bda185330c5accc5 |
| transformer-window/negative  | batchgrad | IDENTICAL x3 | 36281f513ad8f76b | 36281f513ad8f76b | 36281f513ad8f76b |
| transformer-window/negative  | batchscale | IDENTICAL x3 | 56b9a0bce1fab958 | 56b9a0bce1fab958 | 56b9a0bce1fab958 |
| transformer-window/negative  | ragged | IDENTICAL x3 | ebcab46b3bf9fb43 | ebcab46b3bf9fb43 | ebcab46b3bf9fb43 |
| transformer-window/odd       | infer  | IDENTICAL x3 | a35cf82209713d66 | a35cf82209713d66 | a35cf82209713d66 |
| transformer-window/odd       | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/odd       | batch  | IDENTICAL x3 | e0499610bd0279e1 | e0499610bd0279e1 | e0499610bd0279e1 |
| transformer-window/odd       | batchgrad | IDENTICAL x3 | 212351f26cf2ea25 | 212351f26cf2ea25 | 212351f26cf2ea25 |
| transformer-window/odd       | batchscale | IDENTICAL x3 | b852899e3e7c4b9d | b852899e3e7c4b9d | b852899e3e7c4b9d |
| transformer-window/odd       | ragged | IDENTICAL x3 | cc1926bc76441b0f | cc1926bc76441b0f | cc1926bc76441b0f |
| transformer-window/ties      | infer  | IDENTICAL x3 | 22a7a20579fe94db | 22a7a20579fe94db | 22a7a20579fe94db |
| transformer-window/ties      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/ties      | batch  | IDENTICAL x3 | 27cdeafedfb90f1a | 27cdeafedfb90f1a | 27cdeafedfb90f1a |
| transformer-window/ties      | batchgrad | IDENTICAL x3 | eace7960b014bd0a | eace7960b014bd0a | eace7960b014bd0a |
| transformer-window/ties      | batchscale | IDENTICAL x3 | 4f8657e490d55da3 | 4f8657e490d55da3 | 4f8657e490d55da3 |
| transformer-window/ties      | ragged | IDENTICAL x3 | a857139f896612a9 | a857139f896612a9 | a857139f896612a9 |
| transformer-window/wide      | infer  | IDENTICAL x3 | 75cf7df2cce4aea9 | 75cf7df2cce4aea9 | 75cf7df2cce4aea9 |
| transformer-window/wide      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer-window/wide      | batch  | IDENTICAL x3 | 68798687c33a64ff | 68798687c33a64ff | 68798687c33a64ff |
| transformer-window/wide      | batchgrad | IDENTICAL x3 | 052d53c67d5977f0 | 052d53c67d5977f0 | 052d53c67d5977f0 |
| transformer-window/wide      | batchscale | IDENTICAL x3 | 40c125fc58bef4dd | 40c125fc58bef4dd | 40c125fc58bef4dd |
| transformer-window/wide      | ragged | IDENTICAL x3 | 132703047789a4ae | 132703047789a4ae | 132703047789a4ae |
| transformer/base             | infer  | IDENTICAL x3 | d658bafd272776e1 | d658bafd272776e1 | d658bafd272776e1 |
| transformer/base             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/base             | batch  | IDENTICAL x3 | 321df8136b576084 | 321df8136b576084 | 321df8136b576084 |
| transformer/base             | batchgrad | IDENTICAL x3 | 5185ee1be0a72be5 | 5185ee1be0a72be5 | 5185ee1be0a72be5 |
| transformer/base             | batchscale | IDENTICAL x3 | dd733dfdaf480743 | dd733dfdaf480743 | dd733dfdaf480743 |
| transformer/base             | ragged | IDENTICAL x3 | bb97a92d33f296c6 | bb97a92d33f296c6 | bb97a92d33f296c6 |
| transformer/denormal         | infer  | IDENTICAL x3 | 2dd718be6601b4be | 2dd718be6601b4be | 2dd718be6601b4be |
| transformer/denormal         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/denormal         | batch  | IDENTICAL x3 | aad837e59ba3f9c6 | aad837e59ba3f9c6 | aad837e59ba3f9c6 |
| transformer/denormal         | batchgrad | IDENTICAL x3 | c47919c0f5c78ce2 | c47919c0f5c78ce2 | c47919c0f5c78ce2 |
| transformer/denormal         | batchscale | IDENTICAL x3 | 74eb2208c18d07ab | 74eb2208c18d07ab | 74eb2208c18d07ab |
| transformer/denormal         | ragged | IDENTICAL x3 | c640b8d2f2a2db5b | c640b8d2f2a2db5b | c640b8d2f2a2db5b |
| transformer/denormal_ftz     | infer  | IDENTICAL x3 | 2dd718be6601b4be | 2dd718be6601b4be | 2dd718be6601b4be |
| transformer/denormal_ftz     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/denormal_ftz     | batch  | IDENTICAL x3 | aad837e59ba3f9c6 | aad837e59ba3f9c6 | aad837e59ba3f9c6 |
| transformer/denormal_ftz     | batchgrad | IDENTICAL x3 | c47919c0f5c78ce2 | c47919c0f5c78ce2 | c47919c0f5c78ce2 |
| transformer/denormal_ftz     | batchscale | IDENTICAL x3 | 74eb2208c18d07ab | 74eb2208c18d07ab | 74eb2208c18d07ab |
| transformer/denormal_ftz     | ragged | IDENTICAL x3 | c640b8d2f2a2db5b | c640b8d2f2a2db5b | c640b8d2f2a2db5b |
| transformer/dupes            | infer  | IDENTICAL x3 | cc0485bd3463891b | cc0485bd3463891b | cc0485bd3463891b |
